study id	Exclude	Exclude Reason	study name	study identifier	study published	experiment id	experiment name	chemical	animal group id	animal group name	lifestage exposed	lifestage assessed	species	species strain	strain.abbr	generation	animal description	animal description (with N)	sex	route	treatment period	duration exposure	endpoint id	endpoint name	system	organ	effect	effect subtype	diagnostic	tags	observation time	data type	doses	dose units	response units	expected adversity direction	maximum endpoint change	low_dose	NOEL	LOEL	FEL	high_dose	key	dose index	dose	N	incidence	response	stdev	lower_ci	upper_ci	pairwise significant	percent control mean	percent control low	percent control high
174398	FALSE		Jiang et al. 2007		FALSE	1259	Developmental toxicity	DBP	2325	Sprague Dawley rats	GD 14 - 18	PND 7, 35, 70	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=46-64)	Male	oral gavage	developmental (GD 14-18)	GD 14-18	23545	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	250				750	36285	2	500	59	4	6.8				TRUE			
174398	FALSE		Jiang et al. 2007		FALSE	1259	Developmental toxicity	DBP	2325	Sprague Dawley rats	GD 14 - 18	PND 7, 35, 70	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=46-64)	Male	oral gavage	developmental (GD 14-18)	GD 14-18	23545	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	250				750	36286	3	750	46	19	41.3				TRUE			
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	25192	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 100	Dichotomous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	incidence	0	0	250				750	39912	0	0	9	0					FALSE			
174395	FALSE		Tyl et al. 2004		FALSE	1248	Two-generation study	BzBP	2323	Sprague Dawley rats (F2)	GD 0 - 21	PND 0 (AGD), PND 4 (Hypospadias)	Rat	Rat Crl:CD(SD)	SD	F2	F2 Rat, Crl:CD(SD) (♂)	F2 Rat, Crl:CD(SD) (♂, N=14-61)	Male	oral diet	developmental		23608	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 4	Continuous	0.0, 50.0, 250.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	50				750	36334	0	0	61	0	0				FALSE			
174395	FALSE		Tyl et al. 2004		FALSE	1248	Two-generation study	BzBP	2323	Sprague Dawley rats (F2)	GD 0 - 21	PND 0 (AGD), PND 4 (Hypospadias)	Rat	Rat Crl:CD(SD)	SD	F2	F2 Rat, Crl:CD(SD) (♂)	F2 Rat, Crl:CD(SD) (♂, N=14-61)	Male	oral diet	developmental		23608	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 4	Continuous	0.0, 50.0, 250.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	50				750	36335	1	50	61	0	0				FALSE			
174395	FALSE		Tyl et al. 2004		FALSE	1248	Two-generation study	BzBP	2323	Sprague Dawley rats (F2)	GD 0 - 21	PND 0 (AGD), PND 4 (Hypospadias)	Rat	Rat Crl:CD(SD)	SD	F2	F2 Rat, Crl:CD(SD) (♂)	F2 Rat, Crl:CD(SD) (♂, N=14-61)	Male	oral diet	developmental		23608	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 4	Continuous	0.0, 50.0, 250.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	50				750	36336	2	250	47	0	0				FALSE			
174395	FALSE		Tyl et al. 2004		FALSE	1248	Two-generation study	BzBP	2323	Sprague Dawley rats (F2)	GD 0 - 21	PND 0 (AGD), PND 4 (Hypospadias)	Rat	Rat Crl:CD(SD)	SD	F2	F2 Rat, Crl:CD(SD) (♂)	F2 Rat, Crl:CD(SD) (♂, N=14-61)	Male	oral diet	developmental		23608	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 4	Continuous	0.0, 50.0, 250.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	50				750	36337	3	750	14	1	7.1				FALSE			
181066	FALSE		Saillenfait et al. 2008		FALSE	1265	Developmental toxicity	DIBP	2331	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=39-55)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23609	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 76-86 or PND 111-120	Continuous	0.0, 125.0, 250.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	125				625	36338	0	0	46	0	0				FALSE			
181066	FALSE		Saillenfait et al. 2008		FALSE	1265	Developmental toxicity	DIBP	2331	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=39-55)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23609	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 76-86 or PND 111-120	Continuous	0.0, 125.0, 250.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	125				625	36339	1	125	40	0	0				FALSE			
181066	FALSE		Saillenfait et al. 2008		FALSE	1265	Developmental toxicity	DIBP	2331	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=39-55)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23609	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 76-86 or PND 111-120	Continuous	0.0, 125.0, 250.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	125				625	36340	2	250	55	0	0				FALSE			
181066	FALSE		Saillenfait et al. 2008		FALSE	1265	Developmental toxicity	DIBP	2331	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=39-55)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23609	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 76-86 or PND 111-120	Continuous	0.0, 125.0, 250.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	125				625	36341	3	500	44	5	11				FALSE			
181066	FALSE		Saillenfait et al. 2008		FALSE	1265	Developmental toxicity	DIBP	2331	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=39-55)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23609	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 76-86 or PND 111-120	Continuous	0.0, 125.0, 250.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	125				625	36342	4	625	39	22	56				FALSE			
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	25192	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 100	Dichotomous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	incidence	0	0	250				750	39913	1	250	8	1					FALSE			
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	25192	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 100	Dichotomous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	incidence	0	0	250				750	39914	2	500	7	4					TRUE			
173463	FALSE		Mylchreest et al. 1998		FALSE	1255	Developmental toxicity	DBP	2316	Sprague Dawley rats	GD 3 - PND 20	PND 1, PND 100	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=4-9)	Male	oral gavage	developmental (20 d (AGD), 39 d (hypospadia))	20 d (AGD), 39 d (hypospadia)	25192	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 100	Dichotomous	0.0, 250.0, 500.0, 750.0 mg/kg-day	mg/kg-day	incidence	0	0	250				750	39915	3	750	4	2					TRUE			
181071	FALSE		Saillenfait et al. 2009		FALSE	1264	Developmental toxicity	DEHP	2330	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=42-54)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23611	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 70-78 or PND 111-120	Continuous	0.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				625	36348	0	0	42	0	0				FALSE			
181071	FALSE		Saillenfait et al. 2009		FALSE	1264	Developmental toxicity	DEHP	2330	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=42-54)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23611	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 70-78 or PND 111-120	Continuous	0.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				625	36349	1	500	54	8	15				FALSE			
181071	FALSE		Saillenfait et al. 2009		FALSE	1264	Developmental toxicity	DEHP	2330	Sprague-Dawley rat	GD 12 - 21	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=42-54)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23611	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 70-78 or PND 111-120	Continuous	0.0, 500.0, 625.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				625	36350	2	625	54	20	37				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36363	0	0	134	0	0				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36364	1	0.5	119	0	0				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36365	2	5	103	0	0				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36366	3	50	120	0	0				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36367	4	100	141	0	0				FALSE			
181061	FALSE		Mylchreest et al. 2000		FALSE	1266	Developmental toxicity	DBP	2332	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND 110-120 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=58-141)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23615	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 110-120	Continuous	0.0, 0.5, 5.0, 50.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	0.5				500	36368	5	500	58	5	9				FALSE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=8-10)	Male	oral gavage	developmental		25185	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 540	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39890	0	0	9	0					FALSE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=8-10)	Male	oral gavage	developmental		25185	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 540	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39891	1	100	10	0					FALSE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=8-10)	Male	oral gavage	developmental		25185	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 540	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39892	2	500	8	4					TRUE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=9-11)	Male	oral gavage	developmental		25186	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 370	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39893	0	0	10	0					FALSE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=9-11)	Male	oral gavage	developmental		25186	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 370	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39894	1	100	9	0					FALSE			
174393	FALSE		Barlow et al. 2004		FALSE	1212	Developmental toxicity	DBP	2269	Sprague Dawley rats	GD 12 to 21	PND 1, PND 180	Rat	Rat Crl:CD(SD)	SD	F1	F1 Rat, Crl:CD(SD) (♂)	F1 Rat, Crl:CD(SD) (♂, N=9-11)	Male	oral gavage	developmental		25186	Hypospadias (litters affected incidence)			Hypospadias (litter incidence)				PND 370	Dichotomous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	incidence	0	0	100				500	39895	2	500	11	7					TRUE			
181060	FALSE		Mylchreest et al. 1999		FALSE	1267	Developmental toxicity	DBP	2333	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND1 100-105 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=52-62)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23618	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 100-105	Continuous	0.0, 100.0, 250.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36379	0	0	57	0	0				FALSE			
181060	FALSE		Mylchreest et al. 1999		FALSE	1267	Developmental toxicity	DBP	2333	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND1 100-105 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=52-62)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23618	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 100-105	Continuous	0.0, 100.0, 250.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36380	1	100	58	0	0				FALSE			
181060	FALSE		Mylchreest et al. 1999		FALSE	1267	Developmental toxicity	DBP	2333	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND1 100-105 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=52-62)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23618	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 100-105	Continuous	0.0, 100.0, 250.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36381	2	250	62	0	0				FALSE			
181060	FALSE		Mylchreest et al. 1999		FALSE	1267	Developmental toxicity	DBP	2333	Sprague-Dawley rat	GD 12 - 21	PND 1 (AGD), PND1 100-105 (hypo)	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=52-62)	Male	oral gavage	developmental (GD 12-21)	GD 12-21	23618	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 100-105	Continuous	0.0, 100.0, 250.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36382	3	500	52	21	40				FALSE			
181069	FALSE		Vo et al. 2009		FALSE	1279	Developmental toxicity	DEHP	2348	Sprague Dawley rats	GD 11 - 21	PND 63	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=None-23)	Male	oral gavage	developmental (GD 11 - 21)	GD 11 - 21	23646	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 63	Continuous	0.0, 10.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	10				500	36459	3	500	23	23	100				FALSE			
181079	FALSE		Li et al. 2013		FALSE	1281	Developmental toxicity	DEHP	2350	Sprague-Dawley rat	GD 12 - 19	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=27-65)	Male	oral gavage	developmental (GD 12-19)	GD 12-19	23676	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 500.0, 750.0, 1000.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				1000	36498	0	0	65	0	0				FALSE			
181079	FALSE		Li et al. 2013		FALSE	1281	Developmental toxicity	DEHP	2350	Sprague-Dawley rat	GD 12 - 19	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=27-65)	Male	oral gavage	developmental (GD 12-19)	GD 12-19	23676	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 500.0, 750.0, 1000.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				1000	36499	1	500	56	6	11				TRUE			
181079	FALSE		Li et al. 2013		FALSE	1281	Developmental toxicity	DEHP	2350	Sprague-Dawley rat	GD 12 - 19	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=27-65)	Male	oral gavage	developmental (GD 12-19)	GD 12-19	23676	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 500.0, 750.0, 1000.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				1000	36500	2	750	36	11	31				TRUE			
181079	FALSE		Li et al. 2013		FALSE	1281	Developmental toxicity	DEHP	2350	Sprague-Dawley rat	GD 12 - 19	PND 1	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=27-65)	Male	oral gavage	developmental (GD 12-19)	GD 12-19	23676	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 1	Continuous	0.0, 500.0, 750.0, 1000.0 mg/kg-day	mg/kg-day	% animals affected	0	0	500				1000	36501	3	1000	27	10	37				TRUE			
181075	FALSE		Kim et al. 2010		FALSE	1283	Developmental toxicity	DBP	2352	Sprague-Dawley rat	GD 10 - 19	PND 11	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=36-201)	Male	oral gavage	developmental (GD 10-19)	GD 10-19	23677	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 11	Continuous	0.0, 250.0, 500.0, 700.0 mg/kg-day	mg/kg-day	% litters affected	0	0	250				700	36502	0	0	201	0	0				FALSE			
181075	FALSE		Kim et al. 2010		FALSE	1283	Developmental toxicity	DBP	2352	Sprague-Dawley rat	GD 10 - 19	PND 11	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=36-201)	Male	oral gavage	developmental (GD 10-19)	GD 10-19	23677	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 11	Continuous	0.0, 250.0, 500.0, 700.0 mg/kg-day	mg/kg-day	% litters affected	0	0	250				700	36503	1	250	53	0	0				FALSE			
181075	FALSE		Kim et al. 2010		FALSE	1283	Developmental toxicity	DBP	2352	Sprague-Dawley rat	GD 10 - 19	PND 11	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=36-201)	Male	oral gavage	developmental (GD 10-19)	GD 10-19	23677	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 11	Continuous	0.0, 250.0, 500.0, 700.0 mg/kg-day	mg/kg-day	% litters affected	0	0	250				700	36504	2	500	36	0	0				FALSE			
181075	FALSE		Kim et al. 2010		FALSE	1283	Developmental toxicity	DBP	2352	Sprague-Dawley rat	GD 10 - 19	PND 11	Rat	Rat Sprague-Dawley	SD	F1	F1 Rat, Sprague-Dawley (♂)	F1 Rat, Sprague-Dawley (♂, N=36-201)	Male	oral gavage	developmental (GD 10-19)	GD 10-19	23677	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 11	Continuous	0.0, 250.0, 500.0, 700.0 mg/kg-day	mg/kg-day	% litters affected	0	0	250				700	36505	3	700	55	26	47				FALSE			
181073	FALSE		Drake et al. 2009		FALSE	1289	Developmental toxicity	DBP	2358	Wistar rat	GD 13.5 - 21.5	>12 weeks old	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=32-45)	Male	oral gavage	developmental (GD 13.5-21.5)	GD 13.5-21.5	23711	Hypospadias (% animals affected)			Hypospadias (% animals affected)				>12 wks old	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36542	0	0	40	0	0				FALSE			
181073	FALSE		Drake et al. 2009		FALSE	1289	Developmental toxicity	DBP	2358	Wistar rat	GD 13.5 - 21.5	>12 weeks old	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=32-45)	Male	oral gavage	developmental (GD 13.5-21.5)	GD 13.5-21.5	23711	Hypospadias (% animals affected)			Hypospadias (% animals affected)				>12 wks old	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36543	1	100	45	0	0				FALSE			
181073	FALSE		Drake et al. 2009		FALSE	1289	Developmental toxicity	DBP	2358	Wistar rat	GD 13.5 - 21.5	>12 weeks old	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=32-45)	Male	oral gavage	developmental (GD 13.5-21.5)	GD 13.5-21.5	23711	Hypospadias (% animals affected)			Hypospadias (% animals affected)				>12 wks old	Continuous	0.0, 100.0, 500.0 mg/kg-day	mg/kg-day	% animals affected	0	0	100				500	36544	2	500	32	10	31				TRUE			
182427	FALSE		Jarfelt et al. 2005		FALSE	1292	Developmental toxicity	DEHP	2361	Wistar rat	GD 7 - PND 17	PND 3	Rat	Rat Wistar	W	F1	F1 Rat, Wistar (♂)	F1 Rat, Wistar (♂, N=29-31)	Male	oral gavage	developmental (GD 7 - PND 3 (AGD), GD 7- PND 17 (hypo))	GD 7 - PND 3 (AGD), GD 7- PND 17 (hypo)	23790	Hypospadias (% animals affected)			Hypospadias (% animals affected)				PND 22	Continuous	0.0, 300.0, 750.0 mg/kg-day	mg/kg-day	% animals affected	0	0	300				750	36587	0	0	31	0	0				FALSE			
